ID,Status,Project,Website,Product,Description,Access,Documentation,Version,DOI,Variable,Start,End,Region,Polygon,Released,Theme1,Theme2,Theme3,Theme4,Theme5,Theme6,EO_Missions
34,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,GNSS-POS: GNSS positioning solution_Baltics_Multimission,"Time series of coordinates of the GNSS stations as X, Y, Z coordinates in the ITRF2014 and uncertainties. Confidence ellipsoid from eigenvalue and eigenvector decomposition of the variance-covariance-matrix scaled to a 95% confidence level. In case external reference coordinates for the same target are also available (e.g. from a terrestrial survey), the coordinate differences are computed. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/GNSS-POS.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
35,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,GEO-HGT: Geoid Heights_Baltics_Multimission,Geoid heights with mean epoch 2020.5 for the tide gauge stations. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf,https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/GEO-HGT.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
36,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,COR-TD: Tropospheric Delays_Baltics_Multimission,"The tropospheric correction files are generated from PTA-OBS and VMF3. Tropospheric delays are stored as 1-way path delay in units of meters. In order to apply them to the range observations, they need to be scaled by 2/c, with c denoting speed of light in vacuum. Multiple targets may be summarized in one file. Data blocks for different targets are placed side by side organized by dates. If a target is unavailable or detected an outlier (low SCR), the entries are set to 9. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/COR-TD.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
37,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,COR-SC: Sentinel-1 Systematic Effects Corrections_Baltics_Multimission,"Sensor specific calibration constants (S1A, S1B) are stored in dedicated calibration files. The numbers need to be applied to the raw range and azimuth observations to ensure unbiased observations. The numbers primarily account for SAR payload internal signal delays and have been inferred from S1A and S1B measurements of the long term stable corner reflector installed at Metsähovi geodetic observatory. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/COR-SC.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
38,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,COR-ID: Ionospheric Delays_Baltics_Multimission,"The ionospheric correction files are generated from PTA-OBS and IGS-TEC. Ionospheric delays are stored as 1-way path delay in units of meters. In order to apply them to the range observations, they need to be scaled by 2/c, with c denoting speed of light in vacuum. Multiple targets may be summarized in one file. Data blocks for different targets are placed side by side organized by dates. If a target is unavailable or detected an outlier (low SCR), the entries are set to 9. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/COR-ID.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
39,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,COR-GC: Geodynamic Corrections_Baltics_Multimission,"The geodynamic effects are computed from PTA-OBS and IERS-2010, following the definitions of the ITRF as outlined in the IERS conventions (version 2010, chapter 7, displacements of reference points). The cumulative impact on range and azimuth are stored in the correction file. The range corrections are available in units of meters 1-way. In order to apply them to the range observations, they need to be scaled by 2/c, with c denoting speed of light in vacuum. The azimuth corrections are in units of seconds and can be used as is. The following geodynamic corrections are comprised in values list in the file: Solid Earth tidal deformations caused by Sun & Moon, Ocean loading stemming from water mass redistribution by tides weighing on the coastlines using the FES2004 tidal model, Atmospheric pressure loading induced by diurnal heating of the atmosphere (S1 and S2 components), Rotational deformation due to polar motion, Ocean pole tide loading, Secular trends as inferred from nearby IGS reference site located on same tectonic plate. Multiple targets may be summarized in one file. Data blocks for different targets are placed side by side organized by dates. If a target is unavailable or detected an outlier (low SCR), the entries are set to 9. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/COR-GC.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
40,COMPLETED,BALTIC+ Geodetic SAR for Baltic Height System Unification (SAR-HSU),https://www.bgu.tum.de/iapg/baltic/,COR-EC2: ECR Electronic Delay Correction_Baltics_Multimission,"The ECR electronics causes a signal delay which has to be corrected in the SAR measurements. The effect was calibrated with a set of reference ECR, yielding a model that describes the delay as a function of orbit geometry and incidence angle. The model is evaluated for each acquisition and the results are stored the in dedicated correction files. Product details available at: https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/SAR-HSU-TN-0019_Dataset_User_Manual.pdf",https://www.asg.ed.tum.de/fileadmin/w00cip/iapg/Baltic/COR-EC2.zip,,,,Sea Level,2020.0,2020.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-07-07 00:00:00,Oceans,,,,,,GOCE; Sentinel-1; GPS; GLONAS
41,COMPLETED,BALTIC+ Salinity Dynamics,https://balticsalinity.argans.co.uk/#dataaccess,Baltic Sea Surface Salinity L4 maps (V.2.0)_Baltics_Multimission,"To develop a novel Baltic L4 SSS (Sea Surface Salinity) product from the measurements provided by the SMOS (Soil Moisture and Ocean Salinity) mission merged with SST (Sea Surface Temperature) and to study the potential benefit of incorporating this SSS product into oceanographic and environmental applications within the Baltic Sea. Data acquisition: Satellite ESA SMOS mission (Soil Moisture and Ocean Salinity), ESA CCI SST. Time coverage: 05 February 2011 - 27 December 2019. Time resolution: Daily. Maps frequency generation: Daily. Spatial coverage: Latitude range: 53.5ºN-68ºN Longitude range: 8ºE-30.5ºE. Spatial resolution: 0.05 degrees. Spatial grid: WGS 84 / Regular longitude-latitude. Sensor Satellite SMOS / MIRAS. Format NetCDF. Climate and Forecast (CF) conventions version: 1.6.",https://digital.csic.es/handle/10261/239770,,2.0,https://doi.org/10.20350/digitalCSIC/13860,Sea surface salinity,2011.0,2019.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-01-31 00:00:00,Oceans,,,,,,SMOS; SMAP
42,COMPLETED,BALTIC+ Salinity Dynamics,https://balticsalinity.argans.co.uk/#dataaccess,Baltic Sea Surface Salinity L3 maps (V.2.0)_Baltics_Multimission,To develop a novel Baltic L3 SSS (Sea Surface Salinity) product from the measurements provided by the SMOS (Soil Moisture and Ocean Salinity) mission and to study the potential benefit of incorporating this SSS product into oceanographic and environmental applications within the Baltic Sea. Data acquisition: Satellite ESA SMOS mission (Soil Moisture and Ocean Salinity). Time coverage 05 February 2011 - 27 December 2019. Time resolution: 9 days. Maps frequency generation: Daily. Spatial coverage: Latitude range: 53.5ºN-68ºN Longitude range: 8ºE-30.5ºE. Spatial resolution: 0.25 degrees. Spatial grid: WGS 84 / Regular longitude-latitude. Sensor Satellite SMOS / MIRAS. Format NetCDF. Climate and Forecast (CF) conventions version: 1.6.,https://digital.csic.es/handle/10261/239764,,2.0,https://doi.org/10.20350/digitalCSIC/13859,Sea surface salinity,2011.0,2019.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-01-19 00:00:00,Oceans,,,,,,SMOS; SMAP
43,COMPLETED,BALTIC+ Sea-Land biogeochemical linkages (SeaLaBio),https://www.syke.fi/projects/BalticSeaLaBio,Model based Colored Dissolved Organic Matter (CDOM) _Baltics_Model,Concentrations (expressed with absorption values) of Colored Dissolved Organic Matter (CDOM) simulated with the Ecological Regional Ocean Model (ERGOM). In this simulation river discharge and CDOM values estimated with Sentinel-2 data from 69 river mouth areas were used as input data. The results are visualized in TARKKA (https://wwwi4.ymparisto.fi/i4/eng/tarkka/index.html?type=ERGOM_CDOM&lang=en). The corresponding GeoTiff files are available in WAF (http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/ERGOM_results/P95/).,http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/ERGOM_results/P95/,,,,Ocean colour,2016.0,2019.0,Baltics,"[[[9.3738792631,53.90254289],[32.9925362748,53.90254289],[32.9925362748,66.2654700409],[9.3738792631,66.2654700409],[9.3738792631,53.90254289]]]",2020-03-19 00:00:00,Oceans,Land,,,,,Model
44,COMPLETED,BALTIC+ Sea-Land biogeochemical linkages (SeaLaBio),https://www.syke.fi/projects/BalticSeaLaBio,In-situ measurements_Baltics,"Water quality data of coastal (local and regional) monitoring; ICES water quality; Water quality from campaigns; Water quality data from Ship- of-opportunity (bottle samples); Water quality data from Ship-of- opportunity, instrument data; Reflectance. Details available at: http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/SeaLaBio_Dataset_Description_V1.2.pdf ",http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/,,,,Ocean colour,2015.0,2018.0,Baltics,"[[[9.3738792631,53.90254289],[32.9925362748,53.90254289],[32.9925362748,66.2654700409],[9.3738792631,66.2654700409],[9.3738792631,53.90254289]]]",2019-11-07 00:00:00,Oceans,Land,,,,,In-situ
45,COMPLETED,BALTIC+ Sea-Land biogeochemical linkages (SeaLaBio),https://www.syke.fi/projects/BalticSeaLaBio,EO based Color Disolved Organic Matter_Baltics_S3,The OLCI based EO results are visible in TARKKA (https://wwwi4.ymparisto.fi/i4/eng/tarkka/index.html?type=BP_CDOM&date=2019-09-01&lang=en&zoom=5.31&lat=64.23000&lon=26.00000) and the WAF (http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/). These have been derived by first performing the atmospheric correction with the Baltic+ AC processor and the using a band ratio algorithm for the estimation of CDOM. More details about the processing will be made available in the Validation Report and Dataset User Manual while comparisons of model and EO results with in situ data will be available in the Impact Assessment Report (see the Results section on the project website https://www.syke.fi/en-US/Research__Development/Research_and_development_projects/Projects/SeaLand_biogeochemical_linkages_SeaLaBio/Results).,http://eo.ymparisto.fi/data/water/Baltic_SeaLaBio/EO_results/,,,,Ocean colour,2017.0,2019.0,Baltics,"[[[9.3738792631,53.90254289],[32.9925362748,53.90254289],[32.9925362748,66.2654700409],[9.3738792631,66.2654700409],[9.3738792631,53.90254289]]]",2020-09-17 00:00:00,Oceans,Land,,,,,Sentinel-3
46,COMPLETED,BALTIC+ SEAL - Sea Level,http://balticseal.eu/,Baltic Sea Level_Multimission,"Suit of products containing: 1) Reprocessed Along-Track Sea Level Estimations at 20-Hz; 2) Reprocessed monthly sea level grids; 3) Gridded mean sea surface height; 4) Maps of estimated sea level trends, annual cycle and uncertainties",http://balticseal.eu/data-access/,,,,Sea Level,1995.0,2019.0,Europe,"[[[9.0982681011,53.0247903014],[31.9809728849,53.0247903014],[31.9809728849,67.1748890303],[9.0982681011,67.1748890303],[9.0982681011,53.0247903014]]]",2021-11-02 00:00:00,Oceans,,,,,,TOPEX/Poseidon; ERS-2; Jason-1; Jason-2; Jason-3; ENVISAT; Cryosat-2; SARAL/ALtiKa; Sentinel-3
47,COMPLETED,BALTIC+ SEAL - Sea Level,http://balticseal.eu/,Hydrodynamic model data (deviation from Sea Level Mean)_Multimission,http://balticseal.eu/wp-content/uploads/2020/04/Baltic_SEAL_D2.1_DatasetDescription_v1.1-signed.pdf,http://balticseal.eu/data-access/,,,,Sea level,2017.0,2017.0,Baltics,"[[[9.0405918788,53.8666553578],[31.3371258934,53.8666553578],[31.3371258934,66.1535071282],[9.0405918788,66.1535071282],[9.0405918788,53.8666553578]]]",2021-05-28 00:00:00,Oceans,,,,,,TOPEX/Poseidon; ERS-2; Jason-1; Jason-2; Jason-3; ENVISAT; Cryosat-2; SARAL/ALtiKa; Sentinel-3
48,COMPLETED,BALTIC+ SEAL - Sea Level,http://balticseal.eu/,Global Ocean Heat Content (GOHC)_GRACE/GRACE-FO,https://www.aviso.altimetry.fr/fileadmin/documents/data/tools/MOHeaCAN-DT-006-MAG_PUM.pdf,https://www.aviso.altimetry.fr/en/data/products/ocean-indicators-products/ocean-heat-content-and-earth-energy-imbalance.html,,,,Sea level,2002.0,2016.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-10-04 00:00:00,Oceans,,,,,,GRACE; GRACE-FO
49,COMPLETED,BALTIC+ SEAL - Sea Level,http://balticseal.eu/,Earth Energy Imballance (EEI)_GRACE/GRACE-FO,https://www.aviso.altimetry.fr/fileadmin/documents/data/tools/MOHeaCAN-DT-006-MAG_PUM.pdf,https://www.aviso.altimetry.fr/en/data/products/ocean-indicators-products/ocean-heat-content-and-earth-energy-imbalance.html,,,,Sea level,2002.0,2016.0,Global,"[[[-180,-90],[180,-90],[180,90],[-180,90],[-180,-90]]]",2021-10-04 00:00:00,Oceans,,,,,,GRACE; GRACE-FO
50,COMPLETED,CASSIS (Climate Altimetric Studies with Sea Ice and Snow),https://eo4society.esa.int/wp-content/uploads/2020/12/Florent-Garnier-LPF_03-12-2020.pdf,Sea ice freeboard and thickness_TFMRA50 and ASD snow depth_Antarctic_CryoSat-2/SARAL,CryoSat-2 sea ice freeboard and thickness from heuristic retracker TFMRA50 and ASD snow depth in the Antarctic. c2esaD_SIT_fb_snow-ASD_sh_2013_2020_ease2_w25000.nc,,,,,Sea ice thickness,2013.0,2020.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2020-01-01 00:00:00,Cryosphere,,,,,,CryoSat-2; SARAL/ALtiKa
51,COMPLETED,CASSIS (Climate Altimetric Studies with Sea Ice and Snow),https://eo4society.esa.int/wp-content/uploads/2020/12/Florent-Garnier-LPF_03-12-2020.pdf,Sea ice freeboard and thickness_TFMRA50 and AMSR climatology snow depth_Antarctic_CryoSat-2/SARAL,CryoSat-2 sea ice freeboard and thickness from heuristic retracker TFMRA50 and AMSR climatology snow depth in the Antarctic. c2esaD_SIT_fb_snow-AMSR-clim_sh_2011_2020_ease2_w25000.nc,,,,,Sea ice thickness,2011.0,2020.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2020-01-01 00:00:00,Cryosphere,,,,,,CryoSat-2; SARAL/ALtiKa
52,COMPLETED,CASSIS (Climate Altimetric Studies with Sea Ice and Snow),https://eo4society.esa.int/wp-content/uploads/2020/12/Florent-Garnier-LPF_03-12-2020.pdf,Sea ice freeboard and thickness_TFMRA50 and AMSR-2 snow depth_Antarctic_CryoSat-2/SARAL,CryoSat-2 sea ice freeboard and thickness from heuristic retracker TFMRA50 and AMSR-2 snow depth in the Antarctic. c2esaD_SIT_fb_snow-AMSR_sh_2011_2020_ease2_w25000.nc,,,,,Sea ice thickness,2011.0,2020.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2020-01-01 00:00:00,Cryosphere,,,,,,CryoSat-2; SARAL/ALtiKa
53,COMPLETED,CASSIS (Climate Altimetric Studies with Sea Ice and Snow),https://eo4society.esa.int/wp-content/uploads/2020/12/Florent-Garnier-LPF_03-12-2020.pdf,Sea ice freeboard and thickness_heuristic retracker TFMRA50 and AMSR climatology snow depth_Antarctic_Envisat,Envisat sea ice freeboard and thickness from heuristic retracker TFMRA50 and AMSR climatology snow depth in the Antarctic. envisatv3_SIT_fb_snow-AMSR-clim_sh_2003_2011_ease2_w25000.nc,,,,,Sea ice thickness,2003.0,2011.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2020-01-01 00:00:00,Cryosphere,,,,,,ENVISAT; MODIS; GCOM-W1
54,COMPLETED,CASSIS (Climate Altimetric Studies with Sea Ice and Snow),https://eo4society.esa.int/wp-content/uploads/2020/12/Florent-Garnier-LPF_03-12-2020.pdf,Sea ice freeboard and thickness_heuristic retracker TFMRA50 and AMSR-2 snow depth_Antarctic_Envisat,Envisat sea ice freeboard and thickness from heuristic retracker TFMRA50 and AMSR-2 snow depth in the Antarctic. envisatv3_SIT_fb_snow-AMSR_sh_2003_2011_ease2_w25000.nc,,,,,Sea ice thickness,2003.0,2011.0,Antarctica,"[[[-180,-80],[180,-80],[180,-61],[-180,-61],[-180,-80]]]",2020-01-01 00:00:00,Cryosphere,,,,,,ENVISAT; MODIS; GCOM-W2
55,ONGOING,ConsIstent Retrieval of Cloud Aerosol Surface,http://www.circas.eu/,Cloud and aerosol products_Regional_S3A/SLSTR,Atmospheric products (cloud and aerosol) derived from S3A/SLSTR observations retrieved using the same radiative transfer physics and assumptions.The retrieval is based on the CISAR (Combined Inversion of Surface and Atmosphere pRoperties) algorithm. ,http://www.circas.eu/index.php#results,http://www.circas.eu/index.php#results,,,Aerosols,2019.0,2019.0,Regional,"Multipolygon(((-1.4861129301941927 14.988268009343775, 11.086098713384182 14.988268009343775, 11.086098713384182 2.554212537672809, -1.4861129301941927 2.554212537672809, - 1.4861129301941927 14.988268009343775)),((1.3928929844456683 52.65382542630668, 13.965104628024013 52.65382542630668, 13.965104628024013 40.21976995463572, 1.3928929844456683 40.21976995463572, 1.3928929844456683 52.65382542630668)),((123.1055724631456 67.56553919056476, 135.6777841067242 67.56553919056476, 135.6777841067242 55.13148371889387, 123.1055724631456 55.13148371889387, 123.1055724631456 67.56553919056476)),((126.60269122612661 -6.1007542879985275, 139.17490286970542 -6.1007542879985275 139.17490286970542 -18.534809759669432, 126.60269122612661 -18.534809759669432, 126.60269122612661 -6.1007542879985275)), ((-100.12656677881236 48.32475821434702, -87.55435513523395 48.32475821434702,87.55435513523395 35.890702742676055, -100.12656677881236 35.890702742676055, 100.12656677881236 48.32475821434702)), ((-68.39472586082537 -9.378707257306088, -55.8225142172473 -9.378707257306088,55.8225142172473 -21.812762728977, -68.39472586082537 -21.812762728977, -68.39472586082537 -9.378707257306088))",2021-12-31 00:00:00,Atmosphere,,,,,,Sentinel-3
56,ONGOING,ConsIstent Retrieval of Cloud Aerosol Surface,http://www.circas.eu/,Albedo_Regional_S3A/SLSTR,Surface (albedo) products derived from S3A/SLSTR observations retrieved using the same radiative transfer physics and assumptions. The retrieval is based on the CISAR (Combined Inversion of Surface and Atmosphere pRoperties) algorithm. ,http://www.circas.eu/index.php#results,http://www.circas.eu/index.php#results,,,Albedo,2019.0,2019.0,Regional,"Multipolygon(((-1.4861129301941927 14.988268009343775, 11.086098713384182 14.988268009343775, 11.086098713384182 2.554212537672809, -1.4861129301941927 2.554212537672809, - 1.4861129301941927 14.988268009343775)),((1.3928929844456683 52.65382542630668, 13.965104628024013 52.65382542630668, 13.965104628024013 40.21976995463572, 1.3928929844456683 40.21976995463572, 1.3928929844456683 52.65382542630668)),((123.1055724631456 67.56553919056476, 135.6777841067242 67.56553919056476, 135.6777841067242 55.13148371889387, 123.1055724631456 55.13148371889387, 123.1055724631456 67.56553919056476)),((126.60269122612661 -6.1007542879985275, 139.17490286970542 -6.1007542879985275 139.17490286970542 -18.534809759669432, 126.60269122612661 -18.534809759669432, 126.60269122612661 -6.1007542879985275)), ((-100.12656677881236 48.32475821434702, -87.55435513523395 48.32475821434702,87.55435513523395 35.890702742676055, -100.12656677881236 35.890702742676055, 100.12656677881236 48.32475821434702)),((-68.39472586082537 -9.378707257306088, -55.8225142172473 -9.378707257306088,55.8225142172473 -21.812762728977, -68.39472586082537 -21.812762728977, -68.39472586082537 -9.378707257306088))",2021-12-31 00:00:00,Land,,,,,,Sentinel-3
57,ONGOING,ConsIstent Retrieval of Cloud Aerosol Surface,http://www.circas.eu/,Radiation budget_Regional_S3,Radiation budget,http://www.circas.eu/index.php#results,http://www.circas.eu/index.php#results,,,Radiation budget,2019.0,2019.0,Regional,"Multipolygon(((-1.4861129301941927 14.988268009343775, 11.086098713384182 14.988268009343775, 11.086098713384182 2.554212537672809, -1.4861129301941927 2.554212537672809, - 1.4861129301941927 14.988268009343775)),((1.3928929844456683 52.65382542630668, 13.965104628024013 52.65382542630668, 13.965104628024013 40.21976995463572, 1.3928929844456683 40.21976995463572, 1.3928929844456683 52.65382542630668)),((123.1055724631456 67.56553919056476, 135.6777841067242 67.56553919056476, 135.6777841067242 55.13148371889387, 123.1055724631456 55.13148371889387, 123.1055724631456 67.56553919056476)),((126.60269122612661 -6.1007542879985275, 139.17490286970542 -6.1007542879985275 139.17490286970542 -18.534809759669432, 126.60269122612661 -18.534809759669432, 126.60269122612661 -6.1007542879985275)), ((-100.12656677881236 48.32475821434702, -87.55435513523395 48.32475821434702,87.55435513523395 35.890702742676055, -100.12656677881236 35.890702742676055, 100.12656677881236 48.32475821434702)),((-68.39472586082537 -9.378707257306088, -55.8225142172473 -9.378707257306088,55.8225142172473 -21.812762728977, -68.39472586082537 -21.812762728977, -68.39472586082537 -9.378707257306088))",2021-12-31 00:00:00,Atmosphere,,,,,,Sentinel-3
58,COMPLETED,Contribution of Swarm data to the prompt detection of Tsunamis and other natural hazards  (COSTO),http://costo.uwm.edu.pl,ADDTID: An Alternative Tool for Studying Earthquake/Tsunami Signatures in the Ionosphere_Japan_SWARM,Detection and characterization of Traveling Ionospheric Disturbances (TIDs) from Global Navigation Satellite System (GNSS) measurements using the Atomic Decomposition Detector of Traveling Ionospheric Disturbances (ADDTID) algorithm,https://www.mdpi.com/2072-4292/11/16/1894/htm#app1-remotesensing-11-01894,,,https://doi.org/10.3390/rs11161894,Solar activity,2011.0,2011.0,Japan,"[[[122.71417537,20.21458102],[154.20554098,20.21458102],[154.20554098,45.71120454],[122.71417537,45.71120454],[122.71417537,20.21458102]]]",2019-08-13 00:00:00,Magnetosphere_Ionosphere,Solid Earth,,,,,SWARM
59,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Low Resolution Mode satellite altimeter product _Open Ocean_Cryosat,Low Resolution Mode satellite altimeter product generated from Cryosat data by TU Delft,https://www.satoc.eu/projects/CP4O/data_p1.html http://rads.tudelft.nl/rads/rads.shtml,,,,Sea Level,2013.0,2013.0,Pacific and North Atlantic,"[[[-179.6208515315,-0.310754625],[-2.3130615194,-0.310754625],[-2.3130615194,60.0851973468],[-179.6208515315,60.0851973468],[-179.6208515315,-0.310754625]]]",2021-02-15 00:00:00,Oceans,Cryosphere,,,,,Cryosat
60,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,RDSAR Satellite SAR altimeter product_Open Ocean_Cryosat,"""RDSAR"" satellite altimeter product generated from Cryosat data by  TU Delft",https://www.satoc.eu/projects/CP4O/data_p7.html; http://rads.tudelft.nl/rads/rads.shtml,,,,Sea Level,2011.0,2021.0,Pacific and North Atlantic,"[[[-179.6208515315,-0.310754625],[-2.3130615194,-0.310754625],[-2.3130615194,60.0851973468],[-179.6208515315,60.0851973468],[-179.6208515315,-0.310754625]]]",2021-02-15 00:00:00,Oceans,Cryosphere,,,,,Cryosat
61,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Satellite SAR altimeter product_Open Ocean_Cryosat,Satellite SAR altimeter product generated from Cryosat data by  CLS (CPP SAR Product),https://www.satoc.eu/projects/CP4O/data_p3.html,,,,Sea Level,2012.0,2012.0,Western Europe,"[[[-10.8098181572,42.9418280224],[15.0300255928,42.9418280224],[15.0300255928,62.5493288536],[-10.8098181572,62.5493288536],[-10.8098181572,42.9418280224]]]",2021-02-15 00:00:00,Oceans,Cryosphere,,,,,Cryosat
62,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Satellite SAR altimeter product_Coastal Ocean_Cryosat,"Satellite SAR coastal altimeter product generated from Cryosat data with the ESA GPOD processor, and by CLS with the CPP",https://www.satoc.eu/projects/CP4O/docs/CP4O_CCN01_FinalReport_V1_rev.pdf,,,,Sea Level,2012.0,2013.0,Western Europe,"[[[-10.8098181572,42.9418280224],[15.0300255928,42.9418280224],[15.0300255928,62.5493288536],[-10.8098181572,62.5493288536],[-10.8098181572,42.9418280224]]]",2021-12-15 00:00:00,Oceans,Cryosphere,,,,,Cryosat
63,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,Satellite SARIN altimeter product_Coastal Ocean_Cryosat,Satellite SARIN altimeter product generated from Cryosat data by  isardSAT,https://www.satoc.eu/projects/CP4O/docs/presentations/isardSAT_CP4O_SARinCoastal.pdf,,,,Sea Level,2012.0,2014.0,Caribbean,"[[[-88.9200529235,8.576579727],[-60.2254445602,8.576579727],[-60.2254445602,23.1790330316],[-88.9200529235,23.1790330316],[-88.9200529235,8.576579727]]]",2021-12-15 00:00:00,Oceans,Cryosphere,,,,,Cryosat
64,COMPLETED,CryoSat Plus For Oceans (CP4O),https://www.satoc.eu/projects/CP4O/index.html,"Satellite LRM, SAR, SARIN polar altimeter product_Polar Ocean_Cryosat","Satellite LRM, SAR, SARIN polar altimeter product generated from Cryosat data by DTU Space",https://www.satoc.eu/projects/CP4O/docs/CP4O_CCN01_FinalReport_V1_rev.pdf,,,,Sea Level,2010.0,2014.0,Arctic,"[[[-178.4105321808,60.6134006095],[178.3660428163,60.6134006095],[178.3660428163,84.2454100786],[-178.4105321808,84.2454100786],[-178.4105321808,60.6134006095]]]",2019-01-01 00:00:00,Oceans,Cryosphere,,,,,Cryosat
